"","dg_id","player_name","tour_rounds","dg_player_name","espn_id","birthdate","birthplace","college","swing","turned_pro","link"
"1",7881,"Kang, Sung",538,NA,NA,NA,NA,NA,NA,NA,NA
"2",13497,"Lee, Kyoung-Hoon",239,NA,NA,NA,NA,NA,NA,NA,NA
"3",17786,"Davis, Cameron",219,NA,NA,NA,NA,NA,NA,NA,NA
"4",13497,"Lee, K.H.",199,NA,NA,NA,NA,NA,NA,NA,NA
"5",17786,"Davis, Cam",171,NA,NA,NA,NA,NA,NA,NA,NA
"6",17584,"McCumber, Tyler",163,"McCumber, Tyler",9002,NA,NA,NA,"Right",NA,"https://www.espn.com/golf/player/_/id/9002/tyler-mccumber"
"7",12909,"Campos, Rafael",133,"Campos, Rafael",3683,NA,NA,NA,"Right",NA,"https://www.espn.com/golf/player/_/id/3683/rafael-campos"
"8",14036,"Sucher, Zack",128,"Sucher, Zack",4708,NA,NA,NA,"Right",NA,"https://www.espn.com/golf/player/_/id/4708/zack-sucher"
"9",14837,"Randolph, Jonathan",122,"Randolph, Jonathan",5578,NA,NA,NA,"Right",NA,"https://www.espn.com/golf/player/_/id/5578/jonathan-randolph"
"10",16382,"Knous, Jim",122,"Knous, Jim",6894,NA,"Basalt, Colorado","Colorado Mines","Right",2012,"https://www.espn.com/golf/player/_/id/6894/jim-knous"
"11",13342,"Gibson, Rhein",114,"Gibson, Rhein",3948,NA,NA,"Oklahoma Christian U","Right",2010,"https://www.espn.com/golf/player/_/id/3948/rhein-gibson"
"12",14776,"Cappelen, Sebastian",113,"Cappelen, Sebastian",9564,NA,NA,NA,"Right",NA,"https://www.espn.com/golf/player/_/id/9564/sebastian-cappelen"
"13",13971,"Baker, Chris",111,"Baker, Chris",4628,NA,NA,NA,"Right",NA,"https://www.espn.com/golf/player/_/id/4628/chris-baker"
"14",19909,"Gellerman, Michael",95,"Gellerman, Michael",10065,NA,NA,NA,"Right",NA,"https://www.espn.com/golf/player/_/id/10065/michael-gellerman"
"15",26096,"Bhatia, Akshay",95,NA,NA,NA,NA,NA,NA,NA,NA
"16",15239,"Ledesma, Nelson",94,"Ledesma, Nelson",6677,NA,NA,NA,"Right",NA,"https://www.espn.com/golf/player/_/id/6677/nelson-ledesma"
"17",18869,"Lamb, Rick",84,"Lamb, Rick",9691,NA,NA,NA,"Right",NA,"https://www.espn.com/golf/player/_/id/9691/rick-lamb"
"18",20730,"Perez, Victor",79,NA,NA,NA,NA,NA,NA,NA,NA
"19",16841,"Lee, Min Woo",73,NA,NA,NA,NA,NA,NA,NA,NA
"20",14368,"Janewattananond, Jazz",71,NA,NA,NA,NA,NA,NA,NA,NA
"21",28558,"Werbylo, Trevor",70,"Werbylo, Trevor",4869640,NA,"Tucson, Arizona","Arizona","Right",2021,"https://www.espn.com/golf/player/_/id/4869640/trevor-werbylo"
"22",19552,"Tracy, Ethan",68,"Tracy, Ethan",10375,NA,NA,NA,"Right",NA,"https://www.espn.com/golf/player/_/id/10375/ethan-tracy"
"23",10886,"Harding, Justin",66,NA,NA,NA,NA,NA,NA,NA,NA
"24",7292,"Molder, Bryce",64,NA,NA,NA,NA,NA,NA,NA,NA
"25",13485,"Imahira, Shugo",62,NA,NA,NA,NA,NA,NA,NA,NA
"26",17881,"Yu, Kevin",61,"Yu, Kevin",4349547,NA,NA,NA,"Right",NA,"https://www.espn.com/golf/player/_/id/4349547/kevin-yu"
"27",17266,"Yuan, Carl",58,NA,NA,NA,NA,NA,NA,NA,NA
"28",12414,"Schnell, Brady",55,"Schnell, Brady",3446,NA,NA,NA,"Right",NA,"https://www.espn.com/golf/player/_/id/3446/brady-schnell"
"29",17081,"Sharma, Shubhankar",54,NA,NA,NA,NA,NA,NA,NA,NA
"30",19190,"Hoshino, Rikuya",52,NA,NA,NA,NA,NA,NA,NA,NA
"31",19864,"Hammer, Cole",52,NA,NA,NA,NA,NA,NA,NA,NA
"32",23606,"Meyer, Dylan",50,NA,NA,NA,NA,NA,NA,NA,NA
"33",15614,"Yun, Andrew",49,"Yun, Andrew",6067,NA,NA,NA,"Right",NA,"https://www.espn.com/golf/player/_/id/6067/andrew-yun"
"34",15326,"Sullivan, Andy",48,"Sullivan, Andy",5956,NA,NA,NA,"Right",NA,"https://www.espn.com/golf/player/_/id/5956/andy-sullivan"
"35",18059,"Suri, Julian",48,NA,NA,NA,NA,NA,NA,NA,NA
"36",23838,"Hojgaard, Rasmus",46,NA,NA,NA,NA,NA,NA,NA,NA
"37",19729,"Kanaya, Takumi",44,NA,NA,NA,NA,NA,NA,NA,NA
"38",29767,"Gerard, Ryan",44,NA,NA,NA,NA,NA,NA,NA,NA
"39",14666,"Johnston, Andrew",42,"Johnston, Andrew",5838,NA,NA,NA,"Right",NA,"https://www.espn.com/golf/player/_/id/5838/andrew-johnston"
"40",23602,"Hojgaard, Nicolai",40,NA,NA,NA,NA,NA,NA,NA,NA
"41",21135,"Love, Dru",38,"Love IV, Dru",10324,NA,NA,NA,"Right",NA,"https://www.espn.com/golf/player/_/id/10324/dru-love"
"42",12333,"Block, Michael",37,"Block, Michael",3312,NA,"United States",NA,"Right",NA,"https://www.espn.com/golf/player/_/id/3312/michael-block"
"43",18660,"Wyatt, Bobby",37,"Wyatt, Bobby",9570,NA,NA,NA,"Right",NA,"https://www.espn.com/golf/player/_/id/9570/bobby-wyatt"
"44",25317,"McDaniel, Chip",37,NA,NA,NA,NA,NA,NA,NA,NA
"45",27820,"Pak, John",37,NA,NA,NA,NA,NA,NA,NA,NA
"46",26211,"Augenstein, John",36,NA,NA,NA,NA,NA,NA,NA,NA
"47",14016,"Campillo, Jorge",34,NA,NA,NA,NA,NA,NA,NA,NA
"48",14196,"Meronk, Adrian",34,NA,NA,NA,NA,NA,NA,NA,NA
"49",15953,"Oda, John",34,NA,NA,NA,NA,NA,NA,NA,NA
"50",17357,"Migliozzi, Guido",34,NA,NA,NA,NA,NA,NA,NA,NA
"51",26013,"Nimmer, Bryson",34,NA,NA,NA,NA,NA,NA,NA,NA
"52",5723,"Owen, Greg",33,NA,NA,NA,NA,NA,NA,NA,NA
"53",9675,"Lorenzo-Vera, Michael",32,NA,NA,NA,NA,NA,NA,NA,NA
"54",27600,"Kuest, Peter",32,NA,NA,NA,NA,NA,NA,NA,NA
"55",10086,"Park, Sanghyun",31,NA,NA,NA,NA,NA,NA,NA,NA
"56",18524,"Catlin, John",31,NA,NA,NA,NA,NA,NA,NA,NA
"57",23236,"Arnaus, Adri",30,NA,NA,NA,NA,NA,NA,NA,NA
"58",26122,"Flavin, Patrick",30,NA,NA,NA,NA,NA,NA,NA,NA
"59",28158,"Bennett, Sam",30,NA,NA,NA,NA,NA,NA,NA,NA
"60",7326,"Vermeer, Ryan",28,NA,NA,NA,NA,NA,NA,NA,NA
"61",15056,"Horikawa, Mikumu",28,NA,NA,NA,NA,NA,NA,NA,NA
"62",23502,"Thornberry, Braden",28,NA,NA,NA,NA,NA,NA,NA,NA
"63",27597,"Ogletree, Andy",28,NA,NA,NA,NA,NA,NA,NA,NA
"64",17169,"Ruffels, Ryan",27,"Ruffels, Ryan",10096,NA,NA,NA,"Right",NA,"https://www.espn.com/golf/player/_/id/10096/ryan-ruffels"
"65",24562,"Knowles, Philip",27,NA,NA,NA,NA,NA,NA,NA,NA
"66",12734,"Scrivener, Jason",26,NA,NA,NA,NA,NA,NA,NA,NA
"67",14775,"Bjork, Alexander",26,NA,NA,NA,NA,NA,NA,NA,NA
"68",15756,"Higa, Kazuki",26,NA,NA,NA,NA,NA,NA,NA,NA
"69",21074,"Nakajima, Keita",26,NA,NA,NA,NA,NA,NA,NA,NA
"70",27183,"Salinda, Isaiah",26,NA,NA,NA,NA,NA,NA,NA,NA
"71",27774,"Gotterup, Chris",26,NA,NA,NA,NA,NA,NA,NA,NA
"72",17280,"Vogel, T.J.",25,NA,NA,NA,NA,NA,NA,NA,NA
"73",14975,"Otaegui, Adrian",24,NA,NA,NA,NA,NA,NA,NA,NA
"74",16165,"Inamori, Yuki",24,NA,NA,NA,NA,NA,NA,NA,NA
"75",23853,"Beach, Alex",24,NA,NA,NA,NA,NA,NA,NA,NA
"76",24354,"Xiong, Norman",24,NA,NA,NA,NA,NA,NA,NA,NA
"77",26190,"Ortiz, Alvaro",24,NA,NA,NA,NA,NA,NA,NA,NA
"78",28309,"Coody, Pierceson",24,NA,NA,NA,NA,NA,NA,NA,NA
"79",10486,"Claxton, Will",23,NA,NA,NA,NA,NA,NA,NA,NA
"80",7532,"Ormsby, Wade",22,NA,NA,NA,NA,NA,NA,NA,NA
"81",8263,"Perry, Rod",22,NA,NA,NA,NA,NA,NA,NA,NA
"82",10622,"Mueller, Jesse",22,NA,NA,NA,NA,NA,NA,NA,NA
"83",11441,"Covello, Vince",22,"Covello, Vince",4085,NA,NA,NA,"Right",NA,"https://www.espn.com/golf/player/_/id/4085/vince-covello"
"84",12213,"Hebert, Benjamin",22,NA,NA,NA,NA,NA,NA,NA,NA
"85",16652,"Langasque, Romain",22,NA,NA,NA,NA,NA,NA,NA,NA
"86",19863,"Berberian, Jr., Rich",22,NA,NA,NA,NA,NA,NA,NA,NA
"87",26649,"Thorbjornsen, Michael",22,NA,NA,NA,NA,NA,NA,NA,NA
"88",6287,"Kennedy, Brad",20,NA,NA,NA,NA,NA,NA,NA,NA
"89",8046,"Han, Seungsu",20,NA,NA,NA,NA,NA,NA,NA,NA
"90",11156,"Lee, Tae Hee",20,NA,NA,NA,NA,NA,NA,NA,NA
"91",12177,"Pavan, Andrea",20,NA,NA,NA,NA,NA,NA,NA,NA
"92",16888,"Silfa, Hiram",20,NA,NA,NA,NA,NA,NA,NA,NA
"93",27774,"Gotterup, Christopher",20,NA,NA,NA,NA,NA,NA,NA,NA
"94",294,"Lyle, Sandy",18,NA,NA,NA,NA,NA,NA,NA,NA
"95",2878,"Gamez, Robert",18,NA,NA,NA,NA,NA,NA,NA,NA
"96",11793,"McLuen, Jay",18,"McLuen, Jay",2708,NA,NA,NA,"Right",NA,"https://www.espn.com/golf/player/_/id/2708/jay-mcluen"
"97",14559,"Vincent, Scott",18,NA,NA,NA,NA,NA,NA,NA,NA
"98",14904,"Kinoshita, Ryosuke",18,NA,NA,NA,NA,NA,NA,NA,NA
"99",18105,"Lawrence, Thriston",18,NA,NA,NA,NA,NA,NA,NA,NA
"100",18514,"Kinhult, Marcus",18,NA,NA,NA,NA,NA,NA,NA,NA
"101",18770,"Rozner, Antoine",18,NA,NA,NA,NA,NA,NA,NA,NA
"102",19898,"Paul, Yannik",18,NA,NA,NA,NA,NA,NA,NA,NA
"103",19960,"Pavon, Matthieu",18,NA,NA,NA,NA,NA,NA,NA,NA
"104",20448,"Katsuragawa, Yuto",18,NA,NA,NA,NA,NA,NA,NA,NA
"105",21549,"Mack III, Willie",18,NA,NA,NA,NA,NA,NA,NA,NA
"106",25889,"Nienaber, Wilco",18,NA,NA,NA,NA,NA,NA,NA,NA
"107",28323,"Koch, Greg",18,NA,NA,NA,NA,NA,NA,NA,NA
"108",7880,"Kim, K.T.",16,NA,NA,NA,NA,NA,NA,NA,NA
"109",12426,"Waring, Paul",16,NA,NA,NA,NA,NA,NA,NA,NA
"110",14951,"Saksansin, Poom",16,NA,NA,NA,NA,NA,NA,NA,NA
"111",16897,"Lombard, Zander",16,NA,NA,NA,NA,NA,NA,NA,NA
"112",17813,"Armitage, Marcus",16,NA,NA,NA,NA,NA,NA,NA,NA
"113",18239,"Truslow, Austen",16,NA,NA,NA,NA,NA,NA,NA,NA
"114",19704,"Connelly, Austin",16,"Connelly, Austin",10017,NA,NA,NA,"Right",NA,"https://www.espn.com/golf/player/_/id/10017/austin-connelly"
"115",23113,"Hagestad, Stewart",16,NA,NA,NA,NA,NA,NA,NA,NA
"116",23816,"Valimaki, Sami",16,NA,NA,NA,NA,NA,NA,NA,NA
"117",24450,"Strafaci, Tyler",15,NA,NA,NA,NA,NA,NA,NA,NA
"118",5697,"Allan, Steve",14,NA,NA,NA,NA,NA,NA,NA,NA
"119",7962,"Lunde, Bill",14,NA,NA,NA,NA,NA,NA,NA,NA
"120",11569,"Baldwin, Mark",14,NA,NA,NA,NA,NA,NA,NA,NA
"121",13307,"Kim, Sihwan",14,NA,NA,NA,NA,NA,NA,NA,NA
"122",14209,"Kozuma, Jinichiro",14,NA,NA,NA,NA,NA,NA,NA,NA
"123",15596,"Cockerill, Aaron",14,NA,NA,NA,NA,NA,NA,NA,NA
"124",16044,"Figueroa, Edward",14,NA,NA,NA,NA,NA,NA,NA,NA
"125",16598,"Lee, Tain",14,NA,NA,NA,NA,NA,NA,NA,NA
"126",17032,"Tosti, Alejandro",14,NA,NA,NA,NA,NA,NA,NA,NA
"127",18174,"Ritchie, JC",14,NA,NA,NA,NA,NA,NA,NA,NA
"128",18517,"Soderberg, Sebastian",14,NA,NA,NA,NA,NA,NA,NA,NA
"129",22919,"Cannon, Will",14,NA,NA,NA,NA,NA,NA,NA,NA
"130",23094,"Nido, Chris",14,NA,NA,NA,NA,NA,NA,NA,NA
"131",23610,"Crocker, Sean",14,NA,NA,NA,NA,NA,NA,NA,NA
"132",25319,"VanDerLaan, John",14,NA,NA,NA,NA,NA,NA,NA,NA
"133",27164,"Phillips, Chandler",14,NA,NA,NA,NA,NA,NA,NA,NA
"134",27996,"Cummins, Quade",14,NA,NA,NA,NA,NA,NA,NA,NA
"135",29433,"Bridgeman, Jacob",14,NA,NA,NA,NA,NA,NA,NA,NA
"136",13338,"Dugas, Eric",13,NA,NA,NA,NA,NA,NA,NA,NA
"137",16492,"Nesbitt, Drew",13,NA,NA,NA,NA,NA,NA,NA,NA
"138",24960,"Cunningham, George",13,NA,NA,NA,NA,NA,NA,NA,NA
"139",589,"Clearwater, Keith",12,NA,NA,NA,NA,NA,NA,NA,NA
"140",9252,"Korhonen, Mikko",12,NA,NA,NA,NA,NA,NA,NA,NA
"141",12377,"Otsuki, Tomoharu",12,NA,NA,NA,NA,NA,NA,NA,NA
"142",14128,"Charoenkul, Gunn",12,NA,NA,NA,NA,NA,NA,NA,NA
"143",14568,"Favela, Armando",12,NA,NA,NA,NA,NA,NA,NA,NA
"144",15116,"Jertson, Marty",12,NA,NA,NA,NA,NA,NA,NA,NA
"145",15193,"van Tonder, Daniel",12,"Van Tonder, Daniel",5857,NA,NA,NA,"Right",NA,"https://www.espn.com/golf/player/_/id/5857/daniel-van-tonder"
"146",15487,"Vazquez, Sebastian",12,NA,NA,NA,NA,NA,NA,NA,NA
"147",15796,"Lee, Hyungjoon",12,NA,NA,NA,NA,NA,NA,NA,NA
"148",17266,"Yuan, Yechun",12,NA,NA,NA,NA,NA,NA,NA,NA
"149",17273,"Fischer, Zack",12,NA,NA,NA,NA,NA,NA,NA,NA
"150",19047,"Lee, Jaekyeong",12,NA,NA,NA,NA,NA,NA,NA,NA
"151",20522,"Veerman, Johannes",12,NA,NA,NA,NA,NA,NA,NA,NA
"152",22916,"Pigman, Kenny",12,NA,NA,NA,NA,NA,NA,NA,NA
"153",23048,"Stanger, Jimmy",12,NA,NA,NA,NA,NA,NA,NA,NA
"154",25076,"Ban, Shintaro",12,NA,NA,NA,NA,NA,NA,NA,NA
"155",25078,"DeMorat, Mickey",12,NA,NA,NA,NA,NA,NA,NA,NA
"156",25138,"Long, Hurly",12,NA,NA,NA,NA,NA,NA,NA,NA
"157",27900,"Potgieter, Aldrich",12,NA,NA,NA,NA,NA,NA,NA,NA
"158",29230,"Piot, James",12,NA,NA,NA,NA,NA,NA,NA,NA
"159",30814,"Sargent, Gordon",12,NA,NA,NA,NA,NA,NA,NA,NA
"160",4970,"Berganio, Jr., David",11,NA,NA,NA,NA,NA,NA,NA,NA
"161",19681,"Semikawa, Taiga",11,NA,NA,NA,NA,NA,NA,NA,NA
"162",24965,"Everett, Broc",11,NA,NA,NA,NA,NA,NA,NA,NA
"163",7836,"Morin, Alan",10,NA,NA,NA,NA,NA,NA,NA,NA
"164",8045,"Walters, Justin",10,NA,NA,NA,NA,NA,NA,NA,NA
"165",10523,"Nagano, Ryutaro",10,NA,NA,NA,NA,NA,NA,NA,NA
"166",10829,"Bland, Adam",10,NA,NA,NA,NA,NA,NA,NA,NA
"167",11195,"Kataoka, Daisuke",10,"Kataoka, Daisuke",6657,NA,NA,NA,"Right",NA,"https://www.espn.com/golf/player/_/id/6657/daisuke-kataoka"
"168",11397,"Jamieson, Scott",10,NA,NA,NA,NA,NA,NA,NA,NA
"169",13013,"Bertasio, Nino",10,NA,NA,NA,NA,NA,NA,NA,NA
"170",13497,"Lee, Kyounghoon",10,NA,NA,NA,NA,NA,NA,NA,NA
"171",13530,"Kawamura, Masahiro",10,NA,NA,NA,NA,NA,NA,NA,NA
"172",13619,"Leon, Hugo",10,NA,NA,NA,NA,NA,NA,NA,NA
"173",14120,"Samooja, Kalle",10,NA,NA,NA,NA,NA,NA,NA,NA
"174",14456,"Santos, Julio",10,NA,NA,NA,NA,NA,NA,NA,NA
"175",15115,"Senior, Jack",10,NA,NA,NA,NA,NA,NA,NA,NA
"176",15428,"Hocknull, Craig",10,NA,NA,NA,NA,NA,NA,NA,NA
"177",15903,"Pumarol, Willy",10,NA,NA,NA,NA,NA,NA,NA,NA
"178",16160,"Song, Young-han",10,NA,NA,NA,NA,NA,NA,NA,NA
"179",16648,"Tokimatsu, Ryuko",10,NA,NA,NA,NA,NA,NA,NA,NA
"180",17146,"McLeod, Jake",10,NA,NA,NA,NA,NA,NA,NA,NA
"181",18149,"Khongwatmai, Phachara",10,NA,NA,NA,NA,NA,NA,NA,NA
"182",18244,"Shinkwin, Callum",10,NA,NA,NA,NA,NA,NA,NA,NA
"183",18630,"Grimmer, Will",10,NA,NA,NA,NA,NA,NA,NA,NA
"184",18983,"Lin, Yuxin",10,NA,NA,NA,NA,NA,NA,NA,NA
"185",19593,"Pastore, David",10,NA,NA,NA,NA,NA,NA,NA,NA
"186",19774,"Wilshire, Kyle",10,NA,NA,NA,NA,NA,NA,NA,NA
"187",20704,"Tarrio, Santiago",10,NA,NA,NA,NA,NA,NA,NA,NA
"188",20972,"Benitez, Isidro",10,NA,NA,NA,NA,NA,NA,NA,NA
"189",22086,"du Toit, Jared",10,NA,NA,NA,NA,NA,NA,NA,NA
"190",22089,"Syme, Connor",10,NA,NA,NA,NA,NA,NA,NA,NA
"191",22915,"McInerney, A.J.",10,NA,NA,NA,NA,NA,NA,NA,NA
"192",22988,"Zaback, Zach",10,NA,NA,NA,NA,NA,NA,NA,NA
"193",24185,"Mansell, Richard",10,NA,NA,NA,NA,NA,NA,NA,NA
"194",24424,"Filbert, Andrew",10,NA,NA,NA,NA,NA,NA,NA,NA
"195",24486,"Cook, Ben",10,NA,NA,NA,NA,NA,NA,NA,NA
"196",26101,"Bertsch, Justin",10,NA,NA,NA,NA,NA,NA,NA,NA
"197",27599,"Ralston, Spencer",10,NA,NA,NA,NA,NA,NA,NA,NA
"198",27780,"Crowe, Trace",10,NA,NA,NA,NA,NA,NA,NA,NA
"199",28038,"Johnson, Kamaiu",10,NA,NA,NA,NA,NA,NA,NA,NA
"200",28571,"Pettit, Turk",10,NA,NA,NA,NA,NA,NA,NA,NA
"201",29304,"Byrd, Marcus",10,NA,NA,NA,NA,NA,NA,NA,NA
"202",29771,"Vick, Travis",10,NA,NA,NA,NA,NA,NA,NA,NA
"203",6060,"McCarty, Sean",9,NA,NA,NA,NA,NA,NA,NA,NA
"204",24303,"Reiter, Charles",9,NA,NA,NA,NA,NA,NA,NA,NA
"205",25318,"Musselman, Cooper",9,NA,NA,NA,NA,NA,NA,NA,NA
"206",25439,"Kern, Ben",9,NA,NA,NA,NA,NA,NA,NA,NA
"207",28039,"Mendoza, Kyle",9,NA,NA,NA,NA,NA,NA,NA,NA
"208",30463,"Surratt, Caleb",9,NA,NA,NA,NA,NA,NA,NA,NA
"209",334,"Woosnam, Ian",8,NA,NA,NA,NA,NA,NA,NA,NA
"210",5782,"Deane, Stuart",8,NA,NA,NA,NA,NA,NA,NA,NA
"211",7167,"Labritz, Rob",8,NA,NA,NA,NA,NA,NA,NA,NA
"212",7449,"Millar, Matthew",8,"Millar, Matthew",3674,NA,NA,NA,"Right",NA,"https://www.espn.com/golf/player/_/id/3674/matthew-millar"
"213",7612,"Adamonis, Brad",8,NA,NA,NA,NA,NA,NA,NA,NA
"214",7625,"Sims, Michael",8,NA,NA,NA,NA,NA,NA,NA,NA
"215",8364,"Dodt, Andrew",8,"Dodt, Andrew",3639,NA,NA,NA,"Right",NA,"https://www.espn.com/golf/player/_/id/3639/andrew-dodt"
"216",8390,"Brazel, Sam",8,"Brazel, Sam",3304,NA,NA,NA,"Right",NA,"https://www.espn.com/golf/player/_/id/3304/sam-brazel"
"217",8615,"Pagunsan, Juvic",8,NA,NA,NA,NA,NA,NA,NA,NA
"218",9675,"Lorenzo-Vera, Mike",8,NA,NA,NA,NA,NA,NA,NA,NA
"219",10316,"Henson, Berry",8,NA,NA,NA,NA,NA,NA,NA,NA
"220",10766,"Bhullar, Gaganjeet",8,"Bhullar, Gaganjeet",4309,NA,NA,NA,"Right",NA,"https://www.espn.com/golf/player/_/id/4309/gaganjeet-bhullar"
"221",12258,"Garcia Rodriguez, Sebastian",8,NA,NA,NA,NA,NA,NA,NA,NA
"222",12287,"Enoch, Rhys",8,NA,NA,NA,NA,NA,NA,NA,NA
"223",12317,"Kieffer, Maximilian",8,NA,NA,NA,NA,NA,NA,NA,NA
"224",12413,"Lee, Richard T.",8,NA,NA,NA,NA,NA,NA,NA,NA
"225",12819,"Bekker, Oliver",8,NA,NA,NA,NA,NA,NA,NA,NA
"226",12847,"Killeen, J.J.",8,NA,NA,NA,NA,NA,NA,NA,NA
"227",12978,"Borchert, Matthew",8,NA,NA,NA,NA,NA,NA,NA,NA
"228",13349,"Kofstad, Espen",8,NA,NA,NA,NA,NA,NA,NA,NA
"229",13928,"Ryu, Hyun-woo",8,NA,NA,NA,NA,NA,NA,NA,NA
"230",14784,"Law, David",8,NA,NA,NA,NA,NA,NA,NA,NA
"231",14936,"Hwang, Jung-gon",8,NA,NA,NA,NA,NA,NA,NA,NA
"232",15019,"Choi, Minchel",8,NA,NA,NA,NA,NA,NA,NA,NA
"233",16156,"Liu, Yanwei",8,NA,NA,NA,NA,NA,NA,NA,NA
"234",16249,"Zhang, Andy",8,NA,NA,NA,NA,NA,NA,NA,NA
"235",16591,"Rozo, Marcelo",8,"Rozo, Marcelo",7120,NA,NA,NA,"Right",NA,"https://www.espn.com/golf/player/_/id/7120/marcelo-rozo"
"236",16881,"Pena, Rhadames",8,NA,NA,NA,NA,NA,NA,NA,NA
