"","dg_id","player_name","tour_rounds","dg_player_name","espn_id","birthdate","birthplace","college","swing","turned_pro","link"
"237",17872,"Ham, Jeongwoo",8,NA,NA,NA,NA,NA,NA,NA,NA
"238",17881,"Yu, Chun-an",8,"Yu, Kevin",4349547,NA,NA,NA,"Right",NA,"https://www.espn.com/golf/player/_/id/4349547/kevin-yu"
"239",17902,"Miller, Michael",8,NA,NA,NA,NA,NA,NA,NA,NA
"240",18338,"Chang, Yi Keun",8,"Chang, Yikeun",11175,NA,NA,NA,"Right",NA,"https://www.espn.com/golf/player/_/id/11175/yikeun-chang"
"241",18421,"Guerra, Juan Jose",8,NA,NA,NA,NA,NA,NA,NA,NA
"242",18484,"Kim, Hanbyeol",8,NA,NA,NA,NA,NA,NA,NA,NA
"243",18994,"Kataoka, Naoyuki",8,NA,NA,NA,NA,NA,NA,NA,NA
"244",19224,"Micheluzzi, David",8,NA,NA,NA,NA,NA,NA,NA,NA
"245",19430,"Kozan, Andrew",8,NA,NA,NA,NA,NA,NA,NA,NA
"246",19618,"Fidone, Sam",8,NA,NA,NA,NA,NA,NA,NA,NA
"247",19844,"Kaewkanjana, Sadom",8,NA,NA,NA,NA,NA,NA,NA,NA
"248",19846,"Bauchou, Zach",8,NA,NA,NA,NA,NA,NA,NA,NA
"249",20190,"Helligkilde, Marcus",8,NA,NA,NA,NA,NA,NA,NA,NA
"250",20353,"Whitney, Tom",8,NA,NA,NA,NA,NA,NA,NA,NA
"251",20668,"Carey, David",8,NA,NA,NA,NA,NA,NA,NA,NA
"252",20841,"Seo, Yoseop",8,NA,NA,NA,NA,NA,NA,NA,NA
"253",21889,"Kang, Jeffrey",8,NA,NA,NA,NA,NA,NA,NA,NA
"254",21903,"Stanley, Preston",8,NA,NA,NA,NA,NA,NA,NA,NA
"255",22253,"Gregory, Scott",8,NA,NA,NA,NA,NA,NA,NA,NA
"256",22760,"Hisatsune, Ryo",8,NA,NA,NA,NA,NA,NA,NA,NA
"257",22912,"Rebula, Jovan",8,NA,NA,NA,NA,NA,NA,NA,NA
"258",23719,"Shin, Sanghun",8,NA,NA,NA,NA,NA,NA,NA,NA
"259",23726,"Ellis, Harry",8,NA,NA,NA,NA,NA,NA,NA,NA
"260",24515,"Romo, Tony",8,NA,NA,NA,NA,NA,NA,NA,NA
"261",24551,"Parziale, Matt",8,NA,NA,NA,NA,NA,NA,NA,NA
"262",24837,"Goodwin, Noah",8,NA,NA,NA,NA,NA,NA,NA,NA
"263",25027,"Hirschman, Grant",8,NA,NA,NA,NA,NA,NA,NA,NA
"264",25079,"Gagne, Luis",8,NA,NA,NA,NA,NA,NA,NA,NA
"265",25131,"Hill, Calum",8,NA,NA,NA,NA,NA,NA,NA,NA
"266",25263,"Onishi, Kaito",8,NA,NA,NA,NA,NA,NA,NA,NA
"267",25628,"Bae, Yongjun",8,NA,NA,NA,NA,NA,NA,NA,NA
"268",26746,"Summerhays, Preston",8,NA,NA,NA,NA,NA,NA,NA,NA
"269",27870,"Coody, Parker",8,NA,NA,NA,NA,NA,NA,NA,NA
"270",27984,"Long, Joe",8,NA,NA,NA,NA,NA,NA,NA,NA
"271",28077,"Collet, Tyler",8,NA,NA,NA,NA,NA,NA,NA,NA
"272",28159,"Meissner, Mac",8,NA,NA,NA,NA,NA,NA,NA,NA
"273",29327,"Greaser, Austin",8,NA,NA,NA,NA,NA,NA,NA,NA
"274",29328,"Jarvis, Aaron",8,NA,NA,NA,NA,NA,NA,NA,NA
"275",30732,"Carr, Ben",8,NA,NA,NA,NA,NA,NA,NA,NA
"276",9041,"Choi, Ho Sung",7,NA,NA,NA,NA,NA,NA,NA,NA
"277",13767,"Schmuhl, Jason",7,NA,NA,NA,NA,NA,NA,NA,NA
"278",14409,"Wiebe, Gunner",7,NA,NA,NA,NA,NA,NA,NA,NA
"279",16213,"Arendell, Connor",7,NA,NA,NA,NA,NA,NA,NA,NA
"280",21318,"McClain, Wesley",7,"McClain, Wesley",11002,NA,NA,NA,"Right",NA,"https://www.espn.com/golf/player/_/id/11002/wesley-mcclain"
"281",28324,"Marek, Brad",7,NA,NA,NA,NA,NA,NA,NA,NA
"282",24,"Brooks, Mark",6,NA,NA,NA,NA,NA,NA,NA,NA
"283",109,"Jacobsen, Peter",6,NA,NA,NA,NA,NA,NA,NA,NA
"284",707,"Huston, John",6,NA,NA,NA,NA,NA,NA,NA,NA
"285",915,"Hamilton, Todd",6,NA,NA,NA,NA,NA,NA,NA,NA
"286",5829,"Scott, Steve",6,NA,NA,NA,NA,NA,NA,NA,NA
"287",7033,"Molinari, Edoardo",6,NA,NA,NA,NA,NA,NA,NA,NA
"288",7432,"Wilson, Chris",6,NA,NA,NA,NA,NA,NA,NA,NA
"289",7708,"Hall, Ashley",6,NA,NA,NA,NA,NA,NA,NA,NA
"290",7716,"Kim, Seunghyuk",6,NA,NA,NA,NA,NA,NA,NA,NA
"291",7762,"Smock, Brian",6,NA,NA,NA,NA,NA,NA,NA,NA
"292",7887,"Garcia-Heredia, Alfredo",6,NA,NA,NA,NA,NA,NA,NA,NA
"293",9313,"Willman, Ben",6,NA,NA,NA,NA,NA,NA,NA,NA
"294",9413,"Besseling, Wil",6,NA,NA,NA,NA,NA,NA,NA,NA
"295",11852,"Ahlers, Jaco",6,NA,NA,NA,NA,NA,NA,NA,NA
"296",11894,"Dinwiddie, Robert",6,NA,NA,NA,NA,NA,NA,NA,NA
"297",11978,"Kruger, Jbe'",6,NA,NA,NA,NA,NA,NA,NA,NA
"298",12006,"Jacklin, Sean",6,NA,NA,NA,NA,NA,NA,NA,NA
"299",12083,"Yip, Ryan",6,NA,NA,NA,NA,NA,NA,NA,NA
"300",12522,"Schneider, Marcel",6,NA,NA,NA,NA,NA,NA,NA,NA
"301",13486,"Kim, Yeongsu",6,NA,NA,NA,NA,NA,NA,NA,NA
"302",13836,"Moon, Kyongjun",6,NA,NA,NA,NA,NA,NA,NA,NA
"303",14178,"Warren, Shawn",6,NA,NA,NA,NA,NA,NA,NA,NA
"304",14284,"Hansen, Joachim B",6,NA,NA,NA,NA,NA,NA,NA,NA
"305",14872,"Balin, Danny",6,NA,NA,NA,NA,NA,NA,NA,NA
"306",14987,"Laporta, Francesco",6,NA,NA,NA,NA,NA,NA,NA,NA
"307",15067,"Cao, Yi",6,NA,NA,NA,NA,NA,NA,NA,NA
"308",15660,"Mauchaza, Nyasha",6,NA,NA,NA,NA,NA,NA,NA,NA
"309",15676,"Moller, Niklas Norgaard",6,NA,NA,NA,NA,NA,NA,NA,NA
"310",15793,"India, Vince",6,NA,NA,NA,NA,NA,NA,NA,NA
"311",16363,"Brun, Julien",6,NA,NA,NA,NA,NA,NA,NA,NA
"312",17386,"Mun, Doyeob",6,NA,NA,NA,NA,NA,NA,NA,NA
"313",17722,"Stalter, Joel",6,NA,NA,NA,NA,NA,NA,NA,NA
"314",17744,"Muttitt, David",6,NA,NA,NA,NA,NA,NA,NA,NA
"315",18016,"Sugiyama, Tomoyasu",6,NA,NA,NA,NA,NA,NA,NA,NA
"316",18434,"Cochran, Case",6,NA,NA,NA,NA,NA,NA,NA,NA
"317",18571,"Macdonald, Stuart",6,NA,NA,NA,NA,NA,NA,NA,NA
"318",18722,"Gouveia, Ricardo",6,NA,NA,NA,NA,NA,NA,NA,NA
"319",19359,"Hopper, Michael",6,NA,NA,NA,NA,NA,NA,NA,NA
"320",19396,"Knapp, Jake",6,NA,NA,NA,NA,NA,NA,NA,NA
"321",20547,"Ward, Dalton",6,NA,NA,NA,NA,NA,NA,NA,NA
"322",20780,"Kim, Minkyu",6,NA,NA,NA,NA,NA,NA,NA,NA
"323",21507,"Roussel, Robin",6,NA,NA,NA,NA,NA,NA,NA,NA
"324",21553,"Wright, Zach",6,NA,NA,NA,NA,NA,NA,NA,NA
"325",22170,"Turner, Ashton",6,NA,NA,NA,NA,NA,NA,NA,NA
"326",22303,"Worthington II, Wyatt",6,NA,NA,NA,NA,NA,NA,NA,NA
"327",22738,"Morgan, Jediah",6,NA,NA,NA,NA,NA,NA,NA,NA
"328",22904,"Limbhasut, KK",6,NA,NA,NA,NA,NA,NA,NA,NA
"329",23138,"Gazzolo, David",6,NA,NA,NA,NA,NA,NA,NA,NA
"330",23209,"Kennedy, Blake",6,NA,NA,NA,NA,NA,NA,NA,NA
"331",23418,"Sugrue, James",6,NA,NA,NA,NA,NA,NA,NA,NA
"332",23462,"Crisologo, Chris",6,NA,NA,NA,NA,NA,NA,NA,NA
"333",23781,"Hanna, Chase",6,NA,NA,NA,NA,NA,NA,NA,NA
"334",23856,"Wood, JJ",6,"Wood, JJ",3957,NA,"United States",NA,NA,NA,"https://www.espn.com/golf/player/_/id/3957/jay-woodson"
"335",23892,"Gumberg, Jordan",6,NA,NA,NA,NA,NA,NA,NA,NA
"336",24187,"Strohmeyer, Scott",6,NA,NA,NA,NA,NA,NA,NA,NA
"337",24906,"Armstrong, Dawson",6,NA,NA,NA,NA,NA,NA,NA,NA
"338",25077,"Bergeron, Jacob",6,NA,NA,NA,NA,NA,NA,NA,NA
"339",25315,"Locke, Sam",6,NA,NA,NA,NA,NA,NA,NA,NA
"340",25334,"Johnson, Chase",6,NA,NA,NA,NA,NA,NA,NA,NA
"341",25600,"Euler, Lukas",6,NA,NA,NA,NA,NA,NA,NA,NA
"342",25601,"Jordan, Matthew",6,NA,NA,NA,NA,NA,NA,NA,NA
"343",25771,"Furr, Wilson",6,NA,NA,NA,NA,NA,NA,NA,NA
"344",26102,"Cover, Patrick",6,NA,NA,NA,NA,NA,NA,NA,NA
"345",26186,"Bling, Devon",6,NA,NA,NA,NA,NA,NA,NA,NA
"346",26656,"Feagles, Michael",6,NA,NA,NA,NA,NA,NA,NA,NA
"347",26745,"Lopez-Chacarra, Eugenio",6,NA,NA,NA,NA,NA,NA,NA,NA
"348",26912,"Osborne, Ollie",6,NA,NA,NA,NA,NA,NA,NA,NA
"349",26913,"Phillips, Trent",6,NA,NA,NA,NA,NA,NA,NA,NA
"350",26982,"Flanagan, Angus",6,NA,NA,NA,NA,NA,NA,NA,NA
"351",27557,"Wetterich, Daniel",6,NA,NA,NA,NA,NA,NA,NA,NA
"352",27598,"Nicholas, James",6,NA,NA,NA,NA,NA,NA,NA,NA
"353",27624,"Trosper, Donnie",6,NA,NA,NA,NA,NA,NA,NA,NA
"354",27778,"Gannon, Luke",6,NA,NA,NA,NA,NA,NA,NA,NA
"355",27872,"Markham, George",6,NA,NA,NA,NA,NA,NA,NA,NA
"356",28167,"Gibson, Tommy",6,NA,NA,NA,NA,NA,NA,NA,NA
"357",28472,"Guise, Danny",6,NA,NA,NA,NA,NA,NA,NA,NA
"358",28615,"Bairstow, Sam",6,NA,NA,NA,NA,NA,NA,NA,NA
"359",28617,"Shepherd, Laird",6,NA,NA,NA,NA,NA,NA,NA,NA
"360",28630,"Hall, Ryan",6,NA,NA,NA,NA,NA,NA,NA,NA
"361",29637,"Riley, Quinn",6,NA,NA,NA,NA,NA,NA,NA,NA
"362",29769,"Moldovan, Maxwell",6,NA,NA,NA,NA,NA,NA,NA,NA
"363",29770,"Mouw, William",6,NA,NA,NA,NA,NA,NA,NA,NA
"364",29947,"Brown, Barclay",6,NA,NA,NA,NA,NA,NA,NA,NA
"365",30429,"Welch, Patrick",6,NA,NA,NA,NA,NA,NA,NA,NA
"366",112,"Jones, Steve",5,NA,NA,NA,NA,NA,NA,NA,NA
"367",7024,"Choi, Jinho",5,NA,NA,NA,NA,NA,NA,NA,NA
"368",11096,"Deason, Chip",5,"Deason, Chip",2125,NA,"United States",NA,NA,1998,"https://www.espn.com/golf/player/_/id/2125/chip-deason"
"369",11230,"Horsey, David",5,NA,NA,NA,NA,NA,NA,NA,NA
"370",14565,"Park, Sung Joon",5,"Park, Sung Joon",9277,NA,NA,NA,"Right",NA,"https://www.espn.com/golf/player/_/id/9277/sung-joon-park"
"371",21203,"du Preez, James Hart",5,NA,NA,NA,NA,NA,NA,NA,NA
"372",23413,"Murphy, John",5,NA,NA,NA,NA,NA,NA,NA,NA
"373",25588,"Wilson, Andrew",5,NA,NA,NA,NA,NA,NA,NA,NA
"374",26664,"Martin, Patrick",5,NA,NA,NA,NA,NA,NA,NA,NA
"375",27442,"de Borba, Scott",5,NA,NA,NA,NA,NA,NA,NA,NA
"376",30,"Calcavecchia, Mark",4,NA,NA,NA,NA,NA,NA,NA,NA
"377",683,"Smith, Stuart L.",4,NA,NA,NA,NA,NA,NA,NA,NA
"378",1800,"Wetterich, Brett",4,NA,NA,NA,NA,NA,NA,NA,NA
"379",2794,"Kendall, Skip",4,NA,NA,NA,NA,NA,NA,NA,NA
"380",2860,"Broadhurst, Paul",4,NA,NA,NA,NA,NA,NA,NA,NA
"381",3323,"Storm, Graeme",4,NA,NA,NA,NA,NA,NA,NA,NA
"382",4051,"Stankowski, Paul",4,NA,NA,NA,NA,NA,NA,NA,NA
"383",5177,"McRoy, Spike",4,NA,NA,NA,NA,NA,NA,NA,NA
"384",5466,"Gogel, Matt",4,NA,NA,NA,NA,NA,NA,NA,NA
"385",5769,"Norris, Jason",4,NA,NA,NA,NA,NA,NA,NA,NA
"386",5920,"Bowden, Craig",4,NA,NA,NA,NA,NA,NA,NA,NA
"387",7038,"Gangjee, Rahil",4,NA,NA,NA,NA,NA,NA,NA,NA
"388",7217,"Weinhart, Tim",4,NA,NA,NA,NA,NA,NA,NA,NA
"389",7445,"Thatcher, Roland",4,NA,NA,NA,NA,NA,NA,NA,NA
"390",7466,"Dobyns, Matt",4,NA,NA,NA,NA,NA,NA,NA,NA
"391",7558,"Justice, Grover",4,NA,NA,NA,NA,NA,NA,NA,NA
"392",7743,"Hogue, Ryan",4,NA,NA,NA,NA,NA,NA,NA,NA
"393",8084,"Sowards, Bob",4,NA,NA,NA,NA,NA,NA,NA,NA
"394",8092,"Hall, Kevin",4,NA,NA,NA,NA,NA,NA,NA,NA
"395",8573,"Esteve, Jeronimo",4,NA,NA,NA,NA,NA,NA,NA,NA
"396",8601,"Kok, Johan",4,NA,NA,NA,NA,NA,NA,NA,NA
"397",8612,"Leong, Ben",4,"Leong, Ben",4263,NA,NA,NA,"Right",NA,"https://www.espn.com/golf/player/_/id/4263/ben-leong"
"398",8764,"Sonnier, Greg",4,NA,NA,NA,NA,NA,NA,NA,NA
"399",8819,"Wittenberg, Casey",4,NA,NA,NA,NA,NA,NA,NA,NA
"400",9152,"O'Connell, Kevin",4,NA,NA,NA,NA,NA,NA,NA,NA
"401",9307,"Johnson, Neil",4,NA,NA,NA,NA,NA,NA,NA,NA
"402",9890,"O'Neal, Timothy",4,NA,NA,NA,NA,NA,NA,NA,NA
"403",9903,"Geary, Josh",4,NA,NA,NA,NA,NA,NA,NA,NA
"404",10049,"Adams III, Frank",4,NA,NA,NA,NA,NA,NA,NA,NA
"405",10078,"Hwang, Innchoon",4,NA,NA,NA,NA,NA,NA,NA,NA
"406",10181,"Kelly, Troy",4,NA,NA,NA,NA,NA,NA,NA,NA
"407",10713,"Lee, Wonjoon",4,NA,NA,NA,NA,NA,NA,NA,NA
"408",11089,"Nakanishi, Naoto",4,NA,NA,NA,NA,NA,NA,NA,NA
"409",11156,"Lee, Taehee",4,NA,NA,NA,NA,NA,NA,NA,NA
"410",11281,"Baca, Ryan",4,NA,NA,NA,NA,NA,NA,NA,NA
"411",11594,"McCarthy, Dan",4,NA,NA,NA,NA,NA,NA,NA,NA
"412",11823,"Nisbet, Daniel",4,NA,NA,NA,NA,NA,NA,NA,NA
"413",11922,"Saavedra, Sebastian L.",4,NA,NA,NA,NA,NA,NA,NA,NA
"414",11980,"Schietekat, Neil",4,NA,NA,NA,NA,NA,NA,NA,NA
"415",12012,"Relancio, Manuel",4,NA,NA,NA,NA,NA,NA,NA,NA
"416",12254,"O'Leary, John",4,NA,NA,NA,NA,NA,NA,NA,NA
"417",12305,"Schneider, Cory",4,NA,NA,NA,NA,NA,NA,NA,NA
"418",12485,"Sjoholm, Joel",4,NA,NA,NA,NA,NA,NA,NA,NA
"419",12889,"Fung, Nicholas",4,"Fung, Nicholas",5270,NA,NA,NA,"Right",NA,"https://www.espn.com/golf/player/_/id/5270/nicholas-fung"
"420",12988,"Elvira, Nacho",4,NA,NA,NA,NA,NA,NA,NA,NA
"421",13089,"Nemecz, Lukas",4,NA,NA,NA,NA,NA,NA,NA,NA
"422",13274,"Proehl, Chad",4,NA,NA,NA,NA,NA,NA,NA,NA
"423",13351,"Nazareth, Savio",4,NA,NA,NA,NA,NA,NA,NA,NA
"424",13390,"Lieser, Ondrej",4,NA,NA,NA,NA,NA,NA,NA,NA
"425",13498,"Lee, Junghwan",4,NA,NA,NA,NA,NA,NA,NA,NA
"426",13528,"Akiyoshi, Shota",4,NA,NA,NA,NA,NA,NA,NA,NA
"427",13821,"Whitnell, Dale",4,NA,NA,NA,NA,NA,NA,NA,NA
"428",13885,"Pigem, Carlos",4,NA,NA,NA,NA,NA,NA,NA,NA
"429",13904,"Frost, Charles",4,NA,NA,NA,NA,NA,NA,NA,NA
"430",14018,"Dantorp, Jens",4,NA,NA,NA,NA,NA,NA,NA,NA
"431",14029,"Hill, Matt",4,NA,NA,NA,NA,NA,NA,NA,NA
"432",14173,"Bussieres, Marc-Etienne",4,NA,NA,NA,NA,NA,NA,NA,NA
"433",14457,"Hack, Jhared",4,NA,NA,NA,NA,NA,NA,NA,NA
"434",14482,"Maeng, Dong Seop",4,NA,NA,NA,NA,NA,NA,NA,NA
"435",14596,"Geminiani, Domenico",4,NA,NA,NA,NA,NA,NA,NA,NA
"436",14682,"Leaver, Grant",4,NA,NA,NA,NA,NA,NA,NA,NA
"437",14780,"Lagergren, Joakim",4,NA,NA,NA,NA,NA,NA,NA,NA
"438",14870,"Leun-Kwang, Kim",4,NA,NA,NA,NA,NA,NA,NA,NA
"439",14872,"Balin, Daniel",4,NA,NA,NA,NA,NA,NA,NA,NA
"440",15168,"Papadatos, Dimi",4,NA,NA,NA,NA,NA,NA,NA,NA
"441",15181,"Easton, Bryce",4,NA,NA,NA,NA,NA,NA,NA,NA
"442",15193,"van Tonder, Danie",4,"Van Tonder, Daniel",5857,NA,NA,NA,"Right",NA,"https://www.espn.com/golf/player/_/id/5857/daniel-van-tonder"
"443",15245,"Riley, George",4,NA,NA,NA,NA,NA,NA,NA,NA
"444",15256,"Rivas, Santiago",4,NA,NA,NA,NA,NA,NA,NA,NA
"445",15456,"Jenkins, Carter",4,NA,NA,NA,NA,NA,NA,NA,NA
"446",15499,"Bateman, Wil",4,NA,NA,NA,NA,NA,NA,NA,NA
"447",15606,"Choi, Albin",4,NA,NA,NA,NA,NA,NA,NA,NA
"448",15750,"Sadlowski, Jamie",4,NA,NA,NA,NA,NA,NA,NA,NA
"449",16248,"Wilson, Cameron",4,"Wilson, Cameron",9532,NA,NA,NA,"Left",NA,"https://www.espn.com/golf/player/_/id/9532/cameron-wilson"
"450",16289,"Metzger, Andre",4,NA,NA,NA,NA,NA,NA,NA,NA
"451",16341,"Peterson, Paul",4,"Peterson, Paul",9600,NA,NA,NA,"Right",NA,"https://www.espn.com/golf/player/_/id/9600/paul-peterson"
"452",16400,"Porteous, Garrick",4,NA,NA,NA,NA,NA,NA,NA,NA
"453",16421,"Johannessen, Kristian K.",4,NA,NA,NA,NA,NA,NA,NA,NA
"454",16475,"Forrest, Grant",4,NA,NA,NA,NA,NA,NA,NA,NA
"455",16695,"Barron, Derek",4,NA,NA,NA,NA,NA,NA,NA,NA
"456",16818,"Mane, Udayan",4,NA,NA,NA,NA,NA,NA,NA,NA
"457",16918,"Sinnott, Todd",4,NA,NA,NA,NA,NA,NA,NA,NA
"458",17346,"Bai, Bobby",4,NA,NA,NA,NA,NA,NA,NA,NA
"459",17346,"Bai, Zheng-Kai",4,NA,NA,NA,NA,NA,NA,NA,NA
"460",17391,"Evans, Chris",4,NA,NA,NA,NA,NA,NA,NA,NA
"461",17612,"Obremski, Daniel",4,NA,NA,NA,NA,NA,NA,NA,NA
"462",17619,"Johnson, Zach J.",4,NA,NA,NA,NA,NA,NA,NA,NA
"463",17638,"Paolini, Brinson",4,NA,NA,NA,NA,NA,NA,NA,NA
"464",17718,"Sordet, Clement",4,NA,NA,NA,NA,NA,NA,NA,NA
"465",17858,"Van Meijel, Lars",4,NA,NA,NA,NA,NA,NA,NA,NA
"466",18122,"Montenegro, Marcos",4,NA,NA,NA,NA,NA,NA,NA,NA
"467",18155,"Murray, Zach",4,NA,NA,NA,NA,NA,NA,NA,NA
"468",18196,"Moon, Alex",4,NA,NA,NA,NA,NA,NA,NA,NA
"469",18241,"Gavins, Daniel",4,NA,NA,NA,NA,NA,NA,NA,NA
"470",18251,"Hebert, Michael",4,NA,NA,NA,NA,NA,NA,NA,NA
"471",18338,"Chang, Yikeun",4,"Chang, Yikeun",11175,NA,NA,NA,"Right",NA,"https://www.espn.com/golf/player/_/id/11175/yikeun-chang"
"472",18536,"McCormick, Ryan",4,NA,NA,NA,NA,NA,NA,NA,NA
"473",18555,"Rutherford, Jamie",4,NA,NA,NA,NA,NA,NA,NA,NA
"474",18624,"Xiao, Bowen",4,NA,NA,NA,NA,NA,NA,NA,NA
"475",18629,"Dorn, Andrew",4,NA,NA,NA,NA,NA,NA,NA,NA
"476",18900,"Quayle, Anthony",4,NA,NA,NA,NA,NA,NA,NA,NA
"477",18933,"Gandon, Jeremy",4,NA,NA,NA,NA,NA,NA,NA,NA
"478",19029,"Anguiano, Mark",4,NA,NA,NA,NA,NA,NA,NA,NA
"479",19295,"Contini, Martin",4,NA,NA,NA,NA,NA,NA,NA,NA
"480",19357,"Tree, Toby",4,"Tree, Toby",9821,NA,NA,NA,"Right",NA,"https://www.espn.com/golf/player/_/id/9821/toby-tree"
"481",19363,"Simsby, Trevor",4,NA,NA,NA,NA,NA,NA,NA,NA
"482",19620,"Pereda, Raul",4,NA,NA,NA,NA,NA,NA,NA,NA
"483",19634,"Angles, Pep",4,NA,NA,NA,NA,NA,NA,NA,NA
"484",19730,"Sekito, Naoki",4,NA,NA,NA,NA,NA,NA,NA,NA
"485",19747,"Light, Tyler",4,NA,NA,NA,NA,NA,NA,NA,NA
"486",19754,"McCracken, Logan",4,NA,NA,NA,NA,NA,NA,NA,NA
"487",19946,"Rank, Garrett",4,NA,NA,NA,NA,NA,NA,NA,NA
"488",20344,"Polland, Ben",4,NA,NA,NA,NA,NA,NA,NA,NA
"489",20761,"Oiwa, Ryuichi",4,NA,NA,NA,NA,NA,NA,NA,NA
"490",21362,"Hillier, Daniel",4,NA,NA,NA,NA,NA,NA,NA,NA
"491",21501,"Dalke, Brad",4,NA,NA,NA,NA,NA,NA,NA,NA
"492",21598,"Zuska, Jiri",4,NA,NA,NA,NA,NA,NA,NA,NA
"493",21642,"Winslow, Joseph",4,NA,NA,NA,NA,NA,NA,NA,NA
"494",21646,"Ferguson, Ewen",4,NA,NA,NA,NA,NA,NA,NA,NA
"495",21885,"Garrick, Jonathan",4,NA,NA,NA,NA,NA,NA,NA,NA
"496",21890,"Kim, Daniel",4,NA,NA,NA,NA,NA,NA,NA,NA
"497",21938,"Eriksson, Philip",4,NA,NA,NA,NA,NA,NA,NA,NA
"498",21995,"Springer, Hayden",4,NA,NA,NA,NA,NA,NA,NA,NA
"499",22043,"Crawford, Chris",4,NA,NA,NA,NA,NA,NA,NA,NA
"500",22231,"Von Dellingshausen, Nicolai",4,NA,NA,NA,NA,NA,NA,NA,NA
"501",22261,"Gilchrest, Matt",4,"Gilchrest, Matt",10639,NA,NA,NA,"Right",NA,"https://www.espn.com/golf/player/_/id/10639/matt-gilchrest"
"502",22275,"Bernard, Hugo",4,NA,NA,NA,NA,NA,NA,NA,NA
"503",22306,"McCarthy, Josh",4,NA,NA,NA,NA,NA,NA,NA,NA
"504",22499,"Plant, Alfie",4,NA,NA,NA,NA,NA,NA,NA,NA
